Session,Channel,Network,ADAPT,TP,FP,FN,Precision,Recall,F1,Mean_Latency,Num_Spikes,Num_Ripples,Duration_min
Calb_251211_105518,12,dsb4updn_median_200_14b,0,127,222,4,0.3638968481375358,0.9694656488549618,0.5291666666666667,40.75118110236216,2968,131,10.845724444444445
Calb_251210_122327,13,dsb4updn_median_200_14b,0,83,189,8,0.30514705882352944,0.9120879120879121,0.45730027548209373,36.59477911646554,1924,91,10.954382222222222
2025-09-23_15-50-26,28,dsb4updn_median_200_15f,120,126,111,13,0.5316455696202531,0.9064748201438849,0.6702127659574468,43.06560846560859,1463,139,10.387617777777779
2025-09-22_17-55-26,26,dsb4updn_median_200_15f,120,171,126,14,0.5757575757575758,0.9243243243243243,0.7095435684647302,43.732163742689245,2406,185,10.399793333333333
2025-09-24_15-13-10,14,dsb4updn_median_200_15f,120,82,17,2,0.8282828282828283,0.9761904761904762,0.8961748633879781,32.74268292682973,1222,84,5.505122777777777
2025-09-22_17-42-27,24,dsb4updn_median_200_15f,120,53,71,56,0.4274193548387097,0.48623853211009177,0.4549356223175966,48.76981132075419,571,109,10.506606666666666
2025-09-24_10-24-40,30,dsb4updn_median_200_15f,120,64,64,28,0.5,0.6956521739130435,0.5818181818181818,44.153645833334394,695,92,10.413201666666668
2025-09-25_12-52-22,25,dsb4updn_median_200_15f,120,26,210,22,0.11016949152542373,0.5416666666666666,0.18309859154929575,44.657692307690645,803,48,10.408511666666667
2025-09-23_16-17-52,24,dsb4updn_median_200_15f,120,50,62,22,0.44642857142857145,0.6944444444444444,0.5434782608695653,42.249999999998835,410,72,10.371521111111111
2025-09-24_11-34-51,30,dsb4updn_median_200_15f,120,21,28,50,0.42857142857142855,0.29577464788732394,0.35000000000000003,48.43492063492249,148,71,6.631564999999999
2025-09-25_16-41-14,21,dsb4updn_median_200_15f,120,118,151,26,0.43866171003717475,0.8194444444444444,0.5714285714285715,44.139548022596344,1824,144,10.42450111111111
2025-09-24_14-22-55,25,dsb4updn_median_200_15f,120,264,32,0,0.8918918918918919,1.0,0.9428571428571428,21.54242424242477,8087,264,6.399816666666666
2025-09-25_11-21-53,21,dsb4updn_median_200_15f,120,152,78,50,0.6608695652173913,0.7524752475247525,0.7037037037037037,42.38596491227906,1344,202,10.375891666666666
2025-09-24_16-29-07,5,dsb4updn_median_200_15f,120,38,256,2,0.1292517006802721,0.95,0.22754491017964074,35.144736842105466,1777,40,10.618442222222223
2025-09-24_17-38-17,13,dsb4updn_median_200_15f,120,15,126,0,0.10638297872340426,1.0,0.1923076923076923,37.74444444443543,631,15,10.479719999999999
PV01ai32FPGA_250611_115923,29,dsb4updn_median_200_15f,120,123,72,87,0.6307692307692307,0.5857142857142857,0.6074074074074074,40.903794037943264,1352,210,11.266702222222222
Calbai32FPGA_251003_150055,5,dsb4updn_median_200_15f,120,177,154,9,0.5347432024169184,0.9516129032258065,0.6847195357833655,38.64180790960629,2781,186,11.173404444444445
PV01ai32FPGA_250611_122326,20,dsb4updn_median_200_15f,120,146,219,23,0.4,0.863905325443787,0.5468164794007492,34.149771689496376,2663,169,11.670613333333334
Calbai32FPGA_251003_144832,11,dsb4updn_median_200_15f,120,171,146,22,0.5394321766561514,0.8860103626943006,0.6705882352941177,37.44327485380124,2332,193,11.366826666666666
Calb_251211_105518,12,dsb4updn_median_200_15f,120,125,217,6,0.3654970760233918,0.9541984732824428,0.5285412262156448,43.260266666665906,2730,131,10.845724444444445
Calb_251209_160255,11,dsb4updn_median_200_15f,120,64,70,2,0.47761194029850745,0.9696969696969697,0.64,33.45468749999952,1255,66,5.828693333333334
Calb_251210_121141,15,dsb4updn_median_200_15f,120,60,208,9,0.22388059701492538,0.8695652173913043,0.35608308605341243,36.42777777777798,1682,69,10.848568888888888
Calb_251210_115904,15,dsb4updn_median_200_15f,120,56,239,0,0.18983050847457628,1.0,0.3190883190883191,38.53214285713823,1557,56,11.571626666666667
Calb_251211_104316,5,dsb4updn_median_200_15f,120,99,303,5,0.2462686567164179,0.9519230769230769,0.391304347826087,39.057575757575066,3174,104,11.098311111111112
Calb_251210_165332,15,dsb4updn_median_200_15f,120,87,181,4,0.3246268656716418,0.9560439560439561,0.4846796657381615,38.170498084291886,2086,91,11.109688888888888
Calb_251210_122327,13,dsb4updn_median_200_15f,120,81,187,10,0.30223880597014924,0.8901098901098901,0.4512534818941504,36.75884773662525,1723,91,10.954382222222222
Calb_251210_162849,15,dsb4updn_median_200_15f,120,110,200,3,0.3548387096774194,0.9734513274336283,0.5200945626477542,36.99303030302974,2483,113,11.705315555555556
Calb_251211_110650,5,dsb4updn_median_200_15f,120,67,185,1,0.26587301587301587,0.9852941176470589,0.41875,41.76965174129265,1748,68,10.853688888888888
Calb_251210_164150,15,dsb4updn_median_200_15f,120,113,190,5,0.37293729372937295,0.9576271186440678,0.5368171021377672,37.323598820061434,2239,118,10.902613333333333
2025-09-25_16-41-14,21,dsb4updn_median_200_15f,20,122,134,22,0.4765625,0.8472222222222222,0.61,47.258743169396396,1833,144,10.42450111111111
2025-09-23_16-17-52,24,dsb4updn_median_200_15f,20,46,70,26,0.39655172413793105,0.6388888888888888,0.48936170212765956,43.24927536231616,441,72,10.371521111111111
2025-09-24_15-13-10,14,dsb4updn_median_200_15f,20,81,14,3,0.8526315789473684,0.9642857142857143,0.9050279329608938,33.14279835390963,1159,84,5.505122777777777
2025-09-24_11-34-51,30,dsb4updn_median_200_15f,20,20,24,51,0.45454545454545453,0.28169014084507044,0.34782608695652173,50.54666666666751,139,71,6.631564999999999
2025-09-25_12-52-22,25,dsb4updn_median_200_15f,20,24,164,24,0.1276595744680851,0.5,0.20338983050847456,46.337499999997895,627,48,10.408511666666667
2025-09-24_10-24-40,30,dsb4updn_median_200_15f,20,65,70,27,0.48148148148148145,0.7065217391304348,0.5726872246696035,43.5641025641042,673,92,10.413201666666668
2025-09-25_11-21-53,21,dsb4updn_median_200_15f,20,158,62,44,0.7181818181818181,0.7821782178217822,0.7488151658767773,44.85358649788888,1238,202,10.375891666666666
2025-09-22_17-42-27,24,dsb4updn_median_200_15f,20,52,54,57,0.49056603773584906,0.47706422018348627,0.4837209302325582,46.82179487179386,537,109,10.506606666666666
2025-09-24_14-22-55,25,dsb4updn_median_200_15f,20,264,32,0,0.8918918918918919,1.0,0.9428571428571428,21.898484848485374,7919,264,6.399816666666666
2025-09-22_17-55-26,26,dsb4updn_median_200_15f,20,171,128,14,0.5719063545150501,0.9243243243243243,0.7066115702479339,41.36276803118841,2464,185,10.399793333333333
2025-09-23_15-50-26,28,dsb4updn_median_200_15f,20,120,91,19,0.5687203791469194,0.8633093525179856,0.6857142857142856,43.73388888888935,1428,139,10.387617777777779
2025-09-24_17-38-17,13,dsb4updn_median_200_15f,20,15,118,0,0.11278195488721804,1.0,0.20270270270270271,36.67777777776876,677,15,10.479719999999999
2025-09-24_16-29-07,5,dsb4updn_median_200_15f,20,37,261,3,0.12416107382550336,0.925,0.21893491124260353,33.906306306306305,1839,40,10.618442222222223
PV01ai32FPGA_250611_115923,29,dsb4updn_median_200_15f,20,130,76,80,0.6310679611650486,0.6190476190476191,0.625,40.10205128205501,1444,210,11.266702222222222
Calbai32FPGA_251003_150055,5,dsb4updn_median_200_15f,20,176,159,10,0.5253731343283582,0.946236559139785,0.6756238003838771,37.178409090910776,2766,186,11.173404444444445
PV01ai32FPGA_250611_122326,20,dsb4updn_median_200_15f,20,144,188,25,0.43373493975903615,0.8520710059171598,0.5748502994011976,35.436805555554145,2580,169,11.670613333333334
Calbai32FPGA_251003_144832,11,dsb4updn_median_200_15f,20,174,151,19,0.5353846153846153,0.9015544041450777,0.6718146718146717,38.854789272030295,2420,193,11.366826666666666
Calb_251210_115904,15,dsb4updn_median_200_15f,20,53,215,3,0.19776119402985073,0.9464285714285714,0.32716049382716045,34.516352201253234,1569,56,11.571626666666667
Calb_251210_165332,15,dsb4updn_median_200_15f,20,86,172,5,0.3333333333333333,0.945054945054945,0.49283667621776506,38.06550387597007,2114,91,11.109688888888888
Calb_251210_121141,15,dsb4updn_median_200_15f,20,61,200,8,0.23371647509578544,0.8840579710144928,0.3696969696969697,36.66120218579287,1644,69,10.848568888888888
Calb_251210_162849,15,dsb4updn_median_200_15f,20,108,202,5,0.34838709677419355,0.9557522123893806,0.5106382978723405,34.96080246913543,2590,113,11.705315555555556
Calb_251211_105518,12,dsb4updn_median_200_15f,20,122,225,9,0.3515850144092219,0.9312977099236641,0.5104602510460252,44.56229508196702,2962,131,10.845724444444445
